DateKey,DepartmentKey,BedsAvailable,BedsOccupied,OccupancyRate
20251103,4,30,23,0.7667
20251104,4,30,24,0.8
20251105,4,30,22,0.7333
20251106,4,30,23,0.7667
20251107,4,30,28,0.9333
20251108,4,30,22,0.7333
20251109,4,30,22,0.7333
20251110,4,30,24,0.8
20251111,4,30,25,0.8333
20251112,4,30,22,0.7333
20251113,4,30,23,0.7667
20251114,4,30,26,0.8667
20251115,4,30,19,0.6333
20251116,4,30,21,0.7
20251117,4,30,25,0.8333
20251118,4,30,20,0.6667
20251119,4,30,22,0.7333
20251120,4,30,23,0.7667
20251121,4,30,19,0.6333
20251122,4,30,18,0.6
20251123,4,30,17,0.5667
20251124,4,30,24,0.8
20251125,4,30,23,0.7667
20251126,4,30,24,0.8
20251127,4,30,24,0.8
20251128,4,30,23,0.7667
20251129,4,30,20,0.6667
20251130,4,30,23,0.7667
20251201,4,30,23,0.7667
20251202,4,30,26,0.8667
20251203,4,30,25,0.8333
20251204,4,30,26,0.8667
20251205,4,30,25,0.8333
20251206,4,30,22,0.7333
20251207,4,30,23,0.7667
20251208,4,30,23,0.7667
20251209,4,30,26,0.8667
20251210,4,30,24,0.8
20251211,4,30,25,0.8333
20251212,4,30,23,0.7667
20251213,4,30,20,0.6667
20251214,4,30,23,0.7667
20251215,4,30,27,0.9
20251216,4,30,26,0.8667
20251217,4,30,26,0.8667
20251218,4,30,24,0.8
20251219,4,30,22,0.7333
20251220,4,30,20,0.6667
20251221,4,30,20,0.6667
20251222,4,30,23,0.7667
20251223,4,30,19,0.6333
20251224,4,30,22,0.7333
20251225,4,30,24,0.8
20251226,4,30,21,0.7
20251227,4,30,21,0.7
20251228,4,30,17,0.5667
20251229,4,30,21,0.7
20251230,4,30,23,0.7667
20251231,4,30,23,0.7667
20240101,5,25,21,0.84
20240102,5,25,21,0.84
20240103,5,25,18,0.72
20240104,5,25,20,0.8
20240105,5,25,21,0.84
20240106,5,25,17,0.68
20240107,5,25,19,0.76
20240108,5,25,19,0.76
20240109,5,25,23,0.92
20240110,5,25,22,0.88
20240111,5,25,21,0.84
20240112,5,25,18,0.72
20240113,5,25,20,0.8
20240114,5,25,18,0.72
20240115,5,25,18,0.72
20240116,5,25,20,0.8
20240117,5,25,18,0.72
20240118,5,25,18,0.72
20240119,5,25,18,0.72
20240120,5,25,17,0.68
20240121,5,25,18,0.72
20240122,5,25,19,0.76
20240123,5,25,16,0.64
20240124,5,25,20,0.8
20240125,5,25,17,0.68
20240126,5,25,19,0.76
20240127,5,25,15,0.6
20240128,5,25,18,0.72
20240129,5,25,17,0.68
20240130,5,25,19,0.76
20240131,5,25,22,0.88
20240201,5,25,20,0.8
20240202,5,25,20,0.8
20240203,5,25,19,0.76
20240204,5,25,20,0.8
20240205,5,25,21,0.84
20240206,5,25,21,0.84
20240207,5,25,22,0.88
20240208,5,25,19,0.76
20240209,5,25,24,0.96
20240210,5,25,19,0.76
20240211,5,25,16,0.64
20240212,5,25,23,0.92
20240213,5,25,22,0.88
20240214,5,25,21,0.84
20240215,5,25,20,0.8
20240216,5,25,22,0.88
20240217,5,25,16,0.64
20240218,5,25,16,0.64
20240219,5,25,17,0.68
20240220,5,25,18,0.72
20240221,5,25,20,0.8
20240222,5,25,17,0.68
20240223,5,25,20,0.8
20240224,5,25,16,0.64
20240225,5,25,15,0.6
20240226,5,25,19,0.76
20240227,5,25,17,0.68
20240228,5,25,17,0.68
20240229,5,25,22,0.88
20240301,5,25,18,0.72
20240302,5,25,18,0.72
20240303,5,25,16,0.64
20240304,5,25,19,0.76
20240305,5,25,23,0.92
20240306,5,25,19,0.76
20240307,5,25,23,0.92
20240308,5,25,20,0.8
20240309,5,25,18,0.72
20240310,5,25,20,0.8
20240311,5,25,23,0.92
20240312,5,25,23,0.92
20240313,5,25,22,0.88
20240314,5,25,20,0.8
20240315,5,25,21,0.84
20240316,5,25,17,0.68
20240317,5,25,16,0.64
20240318,5,25,21,0.84
20240319,5,25,21,0.84
20240320,5,25,17,0.68
20240321,5,25,19,0.76
20240322,5,25,19,0.76
20240323,5,25,15,0.6
20240324,5,25,14,0.56
20240325,5,25,20,0.8
20240326,5,25,19,0.76
20240327,5,25,19,0.76
20240328,5,25,17,0.68
20240329,5,25,22,0.88
20240330,5,25,17,0.68
20240331,5,25,19,0.76
20240401,5,25,22,0.88
20240402,5,25,21,0.84
20240403,5,25,18,0.72
20240404,5,25,19,0.76
20240405,5,25,21,0.84
20240406,5,25,17,0.68
20240407,5,25,16,0.64
20240408,5,25,23,0.92
20240409,5,25,22,0.88
20240410,5,25,22,0.88
20240411,5,25,19,0.76
20240412,5,25,20,0.8
20240413,5,25,19,0.76
20240414,5,25,19,0.76
20240415,5,25,18,0.72
20240416,5,25,17,0.68
20240417,5,25,20,0.8
20240418,5,25,19,0.76
20240419,5,25,18,0.72
20240420,5,25,16,0.64
20240421,5,25,16,0.64
20240422,5,25,18,0.72
20240423,5,25,19,0.76
20240424,5,25,17,0.68
20240425,5,25,19,0.76
20240426,5,25,18,0.72
20240427,5,25,16,0.64
20240428,5,25,16,0.64
20240429,5,25,18,0.72
20240430,5,25,21,0.84
20240501,5,25,19,0.76
20240502,5,25,21,0.84
20240503,5,25,21,0.84
20240504,5,25,17,0.68
20240505,5,25,20,0.8
20240506,5,25,19,0.76
20240507,5,25,20,0.8
20240508,5,25,19,0.76
20240509,5,25,20,0.8
20240510,5,25,23,0.92
20240511,5,25,16,0.64
20240512,5,25,18,0.72
20240513,5,25,19,0.76
20240514,5,25,18,0.72
20240515,5,25,18,0.72
20240516,5,25,17,0.68
20240517,5,25,20,0.8
20240518,5,25,18,0.72
20240519,5,25,14,0.56
20240520,5,25,18,0.72
20240521,5,25,17,0.68
20240522,5,25,16,0.64
20240523,5,25,19,0.76
20240524,5,25,17,0.68
20240525,5,25,14,0.56
20240526,5,25,15,0.6
20240527,5,25,17,0.68
20240528,5,25,20,0.8
20240529,5,25,21,0.84
20240530,5,25,18,0.72
20240531,5,25,20,0.8
20240601,5,25,15,0.6
20240602,5,25,17,0.68
20240603,5,25,21,0.84
20240604,5,25,20,0.8
20240605,5,25,23,0.92
20240606,5,25,23,0.92
20240607,5,25,21,0.84
20240608,5,25,17,0.68
20240609,5,25,17,0.68
20240610,5,25,20,0.8
20240611,5,25,22,0.88
20240612,5,25,18,0.72
20240613,5,25,21,0.84
20240614,5,25,22,0.88
20240615,5,25,18,0.72
20240616,5,25,16,0.64
20240617,5,25,19,0.76
20240618,5,25,19,0.76
20240619,5,25,20,0.8
20240620,5,25,19,0.76
20240621,5,25,17,0.68
20240622,5,25,17,0.68
20240623,5,25,15,0.6
20240624,5,25,18,0.72
20240625,5,25,20,0.8
20240626,5,25,18,0.72
20240627,5,25,16,0.64
20240628,5,25,20,0.8
20240629,5,25,19,0.76
20240630,5,25,17,0.68
20240701,5,25,22,0.88
20240702,5,25,19,0.76
20240703,5,25,20,0.8
20240704,5,25,21,0.84
20240705,5,25,22,0.88
20240706,5,25,20,0.8
20240707,5,25,16,0.64
20240708,5,25,24,0.96
20240709,5,25,22,0.88
20240710,5,25,20,0.8
20240711,5,25,23,0.92
20240712,5,25,21,0.84
20240713,5,25,20,0.8
20240714,5,25,16,0.64
20240715,5,25,18,0.72
20240716,5,25,19,0.76
20240717,5,25,20,0.8
20240718,5,25,17,0.68
20240719,5,25,18,0.72
20240720,5,25,17,0.68
20240721,5,25,16,0.64
20240722,5,25,19,0.76
20240723,5,25,17,0.68
20240724,5,25,17,0.68
20240725,5,25,20,0.8
20240726,5,25,19,0.76
20240727,5,25,17,0.68
20240728,5,25,16,0.64
20240729,5,25,19,0.76
20240730,5,25,21,0.84
20240731,5,25,22,0.88
20240801,5,25,22,0.88
20240802,5,25,21,0.84
20240803,5,25,18,0.72
20240804,5,25,18,0.72
20240805,5,25,21,0.84
20240806,5,25,20,0.8
20240807,5,25,21,0.84
20240808,5,25,19,0.76
20240809,5,25,22,0.88
20240810,5,25,17,0.68
20240811,5,25,16,0.64
20240812,5,25,19,0.76
20240813,5,25,22,0.88
20240814,5,25,18,0.72
20240815,5,25,19,0.76
20240816,5,25,17,0.68
20240817,5,25,18,0.72
20240818,5,25,15,0.6
20240819,5,25,17,0.68
20240820,5,25,16,0.64
20240821,5,25,17,0.68
20240822,5,25,17,0.68
20240823,5,25,18,0.72
20240824,5,25,17,0.68
20240825,5,25,14,0.56
20240826,5,25,17,0.68
20240827,5,25,19,0.76
20240828,5,25,21,0.84
20240829,5,25,18,0.72
20240830,5,25,20,0.8
20240831,5,25,17,0.68
20240901,5,25,19,0.76
20240902,5,25,20,0.8
20240903,5,25,21,0.84
20240904,5,25,20,0.8
20240905,5,25,23,0.92
20240906,5,25,21,0.84
20240907,5,25,19,0.76
20240908,5,25,19,0.76
20240909,5,25,18,0.72
20240910,5,25,23,0.92
20240911,5,25,23,0.92
20240912,5,25,18,0.72
20240913,5,25,18,0.72
20240914,5,25,18,0.72
20240915,5,25,16,0.64
20240916,5,25,18,0.72
20240917,5,25,17,0.68
20240918,5,25,19,0.76
20240919,5,25,20,0.8
20240920,5,25,17,0.68
20240921,5,25,14,0.56
20240922,5,25,17,0.68
20240923,5,25,19,0.76
20240924,5,25,18,0.72
20240925,5,25,19,0.76
20240926,5,25,21,0.84
20240927,5,25,17,0.68
20240928,5,25,14,0.56
20240929,5,25,15,0.6
20240930,5,25,18,0.72
20241001,5,25,20,0.8
20241002,5,25,21,0.84
20241003,5,25,19,0.76
20241004,5,25,22,0.88
20241005,5,25,19,0.76
20241006,5,25,19,0.76
20241007,5,25,21,0.84
20241008,5,25,20,0.8
20241009,5,25,20,0.8
20241010,5,25,21,0.84
20241011,5,25,21,0.84
20241012,5,25,20,0.8
20241013,5,25,18,0.72
20241014,5,25,20,0.8
20241015,5,25,18,0.72
20241016,5,25,22,0.88
20241017,5,25,21,0.84
20241018,5,25,18,0.72
20241019,5,25,17,0.68
20241020,5,25,15,0.6
20241021,5,25,17,0.68
20241022,5,25,16,0.64
20241023,5,25,18,0.72
20241024,5,25,19,0.76
20241025,5,25,18,0.72
20241026,5,25,16,0.64
20241027,5,25,18,0.72
20241028,5,25,17,0.68
20241029,5,25,19,0.76
20241030,5,25,18,0.72
20241031,5,25,19,0.76
20241101,5,25,22,0.88
20241102,5,25,19,0.76
20241103,5,25,19,0.76
20241104,5,25,19,0.76
20241105,5,25,20,0.8
20241106,5,25,23,0.92
20241107,5,25,22,0.88
20241108,5,25,20,0.8
20241109,5,25,18,0.72
20241110,5,25,20,0.8
20241111,5,25,21,0.84
20241112,5,25,23,0.92
20241113,5,25,20,0.8
20241114,5,25,20,0.8
20241115,5,25,20,0.8
20241116,5,25,17,0.68
20241117,5,25,17,0.68
20241118,5,25,17,0.68
20241119,5,25,20,0.8
20241120,5,25,20,0.8
20241121,5,25,17,0.68
20241122,5,25,19,0.76
20241123,5,25,16,0.64
20241124,5,25,17,0.68
20241125,5,25,19,0.76
20241126,5,25,18,0.72
20241127,5,25,18,0.72
20241128,5,25,17,0.68
20241129,5,25,18,0.72
20241130,5,25,18,0.72
20241201,5,25,18,0.72
20241202,5,25,21,0.84
20241203,5,25,19,0.76
20241204,5,25,23,0.92
20241205,5,25,23,0.92
20241206,5,25,21,0.84
20241207,5,25,18,0.72
20241208,5,25,20,0.8
20241209,5,25,23,0.92
20241210,5,25,21,0.84
20241211,5,25,20,0.8
20241212,5,25,23,0.92
20241213,5,25,20,0.8
20241214,5,25,19,0.76
20241215,5,25,15,0.6
20241216,5,25,21,0.84
20241217,5,25,17,0.68
20241218,5,25,19,0.76
20241219,5,25,18,0.72
20241220,5,25,18,0.72
20241221,5,25,18,0.72
20241222,5,25,17,0.68
20241223,5,25,20,0.8
20241224,5,25,17,0.68
20241225,5,25,21,0.84
20241226,5,25,20,0.8
20241227,5,25,21,0.84
20241228,5,25,17,0.68
20241229,5,25,18,0.72
20241230,5,25,18,0.72
20241231,5,25,19,0.76
20250101,5,25,21,0.84
20250102,5,25,19,0.76
20250103,5,25,22,0.88
20250104,5,25,18,0.72
20250105,5,25,18,0.72
20250106,5,25,24,0.96
20250107,5,25,22,0.88
20250108,5,25,24,0.96
20250109,5,25,22,0.88
20250110,5,25,23,0.92
20250111,5,25,18,0.72
20250112,5,25,18,0.72
20250113,5,25,20,0.8
20250114,5,25,19,0.76
20250115,5,25,18,0.72
20250116,5,25,18,0.72
20250117,5,25,20,0.8
20250118,5,25,16,0.64
20250119,5,25,15,0.6
20250120,5,25,20,0.8
20250121,5,25,17,0.68
20250122,5,25,17,0.68
20250123,5,25,18,0.72
20250124,5,25,18,0.72
20250125,5,25,15,0.6
20250126,5,25,15,0.6
20250127,5,25,20,0.8
20250128,5,25,18,0.72
20250129,5,25,18,0.72
20250130,5,25,19,0.76
20250131,5,25,18,0.72
20250201,5,25,17,0.68
20250202,5,25,15,0.6
20250203,5,25,20,0.8
20250204,5,25,20,0.8
20250205,5,25,23,0.92
20250206,5,25,19,0.76
20250207,5,25,19,0.76
20250208,5,25,20,0.8
20250209,5,25,17,0.68
20250210,5,25,24,0.96
20250211,5,25,20,0.8
20250212,5,25,21,0.84
20250213,5,25,20,0.8
20250214,5,25,19,0.76
20250215,5,25,16,0.64
20250216,5,25,15,0.6
20250217,5,25,19,0.76
20250218,5,25,21,0.84
20250219,5,25,19,0.76
20250220,5,25,16,0.64
20250221,5,25,20,0.8
20250222,5,25,14,0.56
20250223,5,25,15,0.6
20250224,5,25,16,0.64
20250225,5,25,19,0.76
20250226,5,25,17,0.68
20250227,5,25,18,0.72
20250228,5,25,21,0.84
20250301,5,25,15,0.6
20250302,5,25,18,0.72
20250303,5,25,22,0.88
20250304,5,25,19,0.76
20250305,5,25,24,0.96
20250306,5,25,23,0.92
20250307,5,25,22,0.88
20250308,5,25,18,0.72
20250309,5,25,16,0.64
20250310,5,25,22,0.88
20250311,5,25,23,0.92
20250312,5,25,23,0.92
20250313,5,25,20,0.8
20250314,5,25,21,0.84
20250315,5,25,17,0.68
20250316,5,25,17,0.68
20250317,5,25,21,0.84
20250318,5,25,19,0.76
20250319,5,25,17,0.68
20250320,5,25,20,0.8
20250321,5,25,18,0.72
20250322,5,25,16,0.64
20250323,5,25,15,0.6
20250324,5,25,17,0.68
20250325,5,25,16,0.64
20250326,5,25,21,0.84
20250327,5,25,18,0.72
20250328,5,25,17,0.68
20250329,5,25,16,0.64
20250330,5,25,16,0.64
20250331,5,25,20,0.8
20250401,5,25,18,0.72
20250402,5,25,23,0.92
20250403,5,25,23,0.92
20250404,5,25,18,0.72
20250405,5,25,17,0.68
20250406,5,25,17,0.68
20250407,5,25,22,0.88
20250408,5,25,21,0.84
20250409,5,25,24,0.96
20250410,5,25,21,0.84
20250411,5,25,20,0.8
20250412,5,25,16,0.64
20250413,5,25,18,0.72
20250414,5,25,22,0.88
20250415,5,25,18,0.72
20250416,5,25,20,0.8
20250417,5,25,18,0.72
20250418,5,25,17,0.68
20250419,5,25,18,0.72
20250420,5,25,15,0.6
20250421,5,25,20,0.8
20250422,5,25,18,0.72
20250423,5,25,16,0.64
20250424,5,25,21,0.84
20250425,5,25,19,0.76
20250426,5,25,14,0.56
20250427,5,25,17,0.68
20250428,5,25,19,0.76
20250429,5,25,21,0.84
20250430,5,25,21,0.84
20250501,5,25,20,0.8
20250502,5,25,22,0.88
20250503,5,25,18,0.72
20250504,5,25,20,0.8
20250505,5,25,22,0.88
20250506,5,25,20,0.8
20250507,5,25,19,0.76
20250508,5,25,20,0.8
20250509,5,25,22,0.88
20250510,5,25,19,0.76
20250511,5,25,18,0.72
20250512,5,25,21,0.84
20250513,5,25,22,0.88
20250514,5,25,21,0.84
20250515,5,25,17,0.68
20250516,5,25,20,0.8
20250517,5,25,18,0.72
20250518,5,25,18,0.72
20250519,5,25,16,0.64
20250520,5,25,18,0.72
20250521,5,25,18,0.72
20250522,5,25,16,0.64
20250523,5,25,17,0.68
20250524,5,25,17,0.68
20250525,5,25,15,0.6
20250526,5,25,20,0.8
20250527,5,25,20,0.8
20250528,5,25,21,0.84
20250529,5,25,21,0.84
20250530,5,25,21,0.84
20250531,5,25,19,0.76
20250601,5,25,17,0.68
20250602,5,25,20,0.8
20250603,5,25,19,0.76
20250604,5,25,21,0.84
20250605,5,25,24,0.96
20250606,5,25,19,0.76
20250607,5,25,20,0.8
20250608,5,25,18,0.72
20250609,5,25,24,0.96
20250610,5,25,23,0.92
20250611,5,25,19,0.76
20250612,5,25,22,0.88
20250613,5,25,23,0.92
20250614,5,25,18,0.72
20250615,5,25,17,0.68
20250616,5,25,18,0.72
20250617,5,25,19,0.76
20250618,5,25,20,0.8
20250619,5,25,21,0.84
20250620,5,25,17,0.68
20250621,5,25,16,0.64
20250622,5,25,17,0.68
20250623,5,25,18,0.72
20250624,5,25,17,0.68
20250625,5,25,20,0.8
20250626,5,25,20,0.8
20250627,5,25,19,0.76
20250628,5,25,15,0.6
20250629,5,25,15,0.6
20250630,5,25,19,0.76
20250701,5,25,19,0.76
20250702,5,25,22,0.88
20250703,5,25,18,0.72
20250704,5,25,20,0.8
20250705,5,25,18,0.72
20250706,5,25,20,0.8
20250707,5,25,22,0.88
20250708,5,25,24,0.96
20250709,5,25,23,0.92
20250710,5,25,21,0.84
20250711,5,25,18,0.72
20250712,5,25,17,0.68
20250713,5,25,19,0.76
20250714,5,25,18,0.72
20250715,5,25,21,0.84
20250716,5,25,21,0.84
20250717,5,25,19,0.76
20250718,5,25,18,0.72
20250719,5,25,17,0.68
20250720,5,25,16,0.64
20250721,5,25,16,0.64
20250722,5,25,17,0.68
20250723,5,25,18,0.72
20250724,5,25,16,0.64
20250725,5,25,20,0.8
20250726,5,25,15,0.6
20250727,5,25,16,0.64
20250728,5,25,20,0.8
20250729,5,25,17,0.68
20250730,5,25,19,0.76
20250731,5,25,22,0.88
20250801,5,25,20,0.8
20250802,5,25,16,0.64
20250803,5,25,19,0.76
20250804,5,25,22,0.88
20250805,5,25,23,0.92
20250806,5,25,23,0.92
20250807,5,25,21,0.84
20250808,5,25,22,0.88
20250809,5,25,20,0.8
20250810,5,25,18,0.72
20250811,5,25,20,0.8
20250812,5,25,18,0.72
20250813,5,25,18,0.72
20250814,5,25,20,0.8
20250815,5,25,19,0.76
20250816,5,25,16,0.64
20250817,5,25,18,0.72
20250818,5,25,20,0.8
20250819,5,25,20,0.8
20250820,5,25,20,0.8
20250821,5,25,19,0.76
20250822,5,25,18,0.72
20250823,5,25,14,0.56
20250824,5,25,16,0.64
20250825,5,25,16,0.64
20250826,5,25,18,0.72
20250827,5,25,18,0.72
20250828,5,25,18,0.72
20250829,5,25,19,0.76
20250830,5,25,18,0.72
20250831,5,25,15,0.6
20250901,5,25,22,0.88
20250902,5,25,20,0.8
20250903,5,25,21,0.84
20250904,5,25,18,0.72
20250905,5,25,19,0.76
20250906,5,25,18,0.72
20250907,5,25,20,0.8
20250908,5,25,24,0.96
20250909,5,25,20,0.8
20250910,5,25,21,0.84
20250911,5,25,22,0.88
20250912,5,25,19,0.76
20250913,5,25,17,0.68
20250914,5,25,17,0.68
20250915,5,25,18,0.72
20250916,5,25,19,0.76
20250917,5,25,21,0.84
20250918,5,25,19,0.76
20250919,5,25,20,0.8
20250920,5,25,18,0.72
20250921,5,25,14,0.56
20250922,5,25,20,0.8
20250923,5,25,17,0.68
20250924,5,25,20,0.8
20250925,5,25,19,0.76
20250926,5,25,17,0.68
20250927,5,25,18,0.72
20250928,5,25,15,0.6
20250929,5,25,22,0.88
20250930,5,25,21,0.84
20251001,5,25,20,0.8
20251002,5,25,18,0.72
20251003,5,25,20,0.8
20251004,5,25,18,0.72
20251005,5,25,17,0.68
20251006,5,25,21,0.84
20251007,5,25,23,0.92
20251008,5,25,21,0.84
20251009,5,25,20,0.8
20251010,5,25,24,0.96
20251011,5,25,20,0.8
20251012,5,25,19,0.76
20251013,5,25,22,0.88
20251014,5,25,19,0.76
20251015,5,25,21,0.84
20251016,5,25,17,0.68
20251017,5,25,21,0.84
20251018,5,25,14,0.56
20251019,5,25,16,0.64
20251020,5,25,19,0.76
20251021,5,25,18,0.72
20251022,5,25,17,0.68
20251023,5,25,20,0.8
20251024,5,25,16,0.64
20251025,5,25,14,0.56
20251026,5,25,15,0.6
20251027,5,25,18,0.72
20251028,5,25,19,0.76
20251029,5,25,18,0.72
20251030,5,25,22,0.88
20251031,5,25,21,0.84
20251101,5,25,17,0.68
20251102,5,25,16,0.64
20251103,5,25,22,0.88
20251104,5,25,22,0.88
20251105,5,25,20,0.8
20251106,5,25,22,0.88
20251107,5,25,18,0.72
20251108,5,25,16,0.64
20251109,5,25,18,0.72
20251110,5,25,21,0.84
20251111,5,25,23,0.92
20251112,5,25,20,0.8
20251113,5,25,23,0.92
20251114,5,25,18,0.72
20251115,5,25,17,0.68
20251116,5,25,16,0.64
20251117,5,25,19,0.76
20251118,5,25,17,0.68
20251119,5,25,20,0.8
20251120,5,25,19,0.76
20251121,5,25,19,0.76
20251122,5,25,14,0.56
20251123,5,25,16,0.64
20251124,5,25,20,0.8
20251125,5,25,20,0.8
20251126,5,25,17,0.68
20251127,5,25,17,0.68
20251128,5,25,21,0.84
20251129,5,25,19,0.76
20251130,5,25,15,0.6
20251201,5,25,17,0.68
20251202,5,25,20,0.8
20251203,5,25,19,0.76
20251204,5,25,18,0.72
20251205,5,25,19,0.76
20251206,5,25,18,0.72
20251207,5,25,18,0.72
20251208,5,25,21,0.84
20251209,5,25,20,0.8
20251210,5,25,20,0.8
20251211,5,25,23,0.92
20251212,5,25,22,0.88
20251213,5,25,16,0.64
20251214,5,25,19,0.76
20251215,5,25,19,0.76
20251216,5,25,20,0.8
20251217,5,25,18,0.72
20251218,5,25,17,0.68
20251219,5,25,17,0.68
20251220,5,25,17,0.68
20251221,5,25,14,0.56
20251222,5,25,17,0.68
20251223,5,25,16,0.64
20251224,5,25,19,0.76
20251225,5,25,17,0.68
20251226,5,25,20,0.8
20251227,5,25,14,0.56
20251228,5,25,17,0.68
20251229,5,25,21,0.84
20251230,5,25,21,0.84
20251231,5,25,23,0.92
20240101,6,30,26,0.8667
20240102,6,30,22,0.7333
20240103,6,30,22,0.7333
20240104,6,30,28,0.9333
20240105,6,30,24,0.8
20240106,6,30,23,0.7667
20240107,6,30,21,0.7
20240108,6,30,25,0.8333
20240109,6,30,27,0.9
20240110,6,30,28,0.9333
20240111,6,30,24,0.8
20240112,6,30,26,0.8667
20240113,6,30,23,0.7667
20240114,6,30,19,0.6333
20240115,6,30,22,0.7333
20240116,6,30,22,0.7333
20240117,6,30,22,0.7333
20240118,6,30,21,0.7
20240119,6,30,24,0.8
20240120,6,30,21,0.7
20240121,6,30,16,0.5333
20240122,6,30,19,0.6333
20240123,6,30,22,0.7333
20240124,6,30,21,0.7
20240125,6,30,19,0.6333
20240126,6,30,20,0.6667
20240127,6,30,18,0.6
20240128,6,30,19,0.6333
20240129,6,30,25,0.8333
20240130,6,30,22,0.7333
20240131,6,30,26,0.8667
20240201,6,30,24,0.8
20240202,6,30,27,0.9
20240203,6,30,24,0.8
20240204,6,30,21,0.7
20240205,6,30,29,0.9667
20240206,6,30,22,0.7333
20240207,6,30,25,0.8333
20240208,6,30,24,0.8
20240209,6,30,25,0.8333
20240210,6,30,19,0.6333
20240211,6,30,19,0.6333
20240212,6,30,25,0.8333
20240213,6,30,25,0.8333
20240214,6,30,23,0.7667
20240215,6,30,23,0.7667
20240216,6,30,24,0.8
20240217,6,30,17,0.5667
20240218,6,30,18,0.6
20240219,6,30,21,0.7
20240220,6,30,22,0.7333
20240221,6,30,25,0.8333
20240222,6,30,21,0.7
20240223,6,30,24,0.8
20240224,6,30,18,0.6
20240225,6,30,17,0.5667
20240226,6,30,22,0.7333
20240227,6,30,25,0.8333
20240228,6,30,22,0.7333
20240229,6,30,25,0.8333
20240301,6,30,26,0.8667
20240302,6,30,18,0.6
20240303,6,30,21,0.7
20240304,6,30,25,0.8333
20240305,6,30,26,0.8667
20240306,6,30,28,0.9333
20240307,6,30,23,0.7667
20240308,6,30,24,0.8
20240309,6,30,24,0.8
20240310,6,30,20,0.6667
20240311,6,30,23,0.7667
20240312,6,30,23,0.7667
20240313,6,30,23,0.7667
20240314,6,30,26,0.8667
20240315,6,30,21,0.7
20240316,6,30,21,0.7
20240317,6,30,20,0.6667
20240318,6,30,23,0.7667
20240319,6,30,23,0.7667
20240320,6,30,22,0.7333
20240321,6,30,21,0.7
20240322,6,30,23,0.7667
20240323,6,30,21,0.7
20240324,6,30,20,0.6667
20240325,6,30,25,0.8333
20240326,6,30,21,0.7
20240327,6,30,23,0.7667
20240328,6,30,23,0.7667
20240329,6,30,21,0.7
20240330,6,30,20,0.6667
20240331,6,30,19,0.6333
20240401,6,30,25,0.8333
20240402,6,30,24,0.8
20240403,6,30,27,0.9
20240404,6,30,28,0.9333
20240405,6,30,25,0.8333
20240406,6,30,22,0.7333
20240407,6,30,19,0.6333
20240408,6,30,23,0.7667
20240409,6,30,25,0.8333
20240410,6,30,24,0.8
20240411,6,30,22,0.7333
20240412,6,30,22,0.7333
20240413,6,30,21,0.7
20240414,6,30,20,0.6667
20240415,6,30,26,0.8667
20240416,6,30,22,0.7333
20240417,6,30,23,0.7667
20240418,6,30,20,0.6667
20240419,6,30,24,0.8
20240420,6,30,17,0.5667
20240421,6,30,18,0.6
20240422,6,30,20,0.6667
20240423,6,30,20,0.6667
20240424,6,30,24,0.8
20240425,6,30,19,0.6333
20240426,6,30,24,0.8
20240427,6,30,17,0.5667
20240428,6,30,18,0.6
20240429,6,30,24,0.8
20240430,6,30,22,0.7333
20240501,6,30,24,0.8
20240502,6,30,23,0.7667
20240503,6,30,26,0.8667
20240504,6,30,22,0.7333
20240505,6,30,19,0.6333
20240506,6,30,28,0.9333
20240507,6,30,24,0.8
20240508,6,30,28,0.9333
20240509,6,30,23,0.7667
20240510,6,30,26,0.8667
20240511,6,30,20,0.6667
20240512,6,30,22,0.7333
20240513,6,30,23,0.7667
20240514,6,30,24,0.8
20240515,6,30,21,0.7
20240516,6,30,21,0.7
20240517,6,30,21,0.7
20240518,6,30,19,0.6333
20240519,6,30,20,0.6667
20240520,6,30,20,0.6667
20240521,6,30,23,0.7667
20240522,6,30,22,0.7333
20240523,6,30,20,0.6667
20240524,6,30,22,0.7333
20240525,6,30,20,0.6667
20240526,6,30,21,0.7
20240527,6,30,20,0.6667
20240528,6,30,21,0.7
20240529,6,30,24,0.8
20240530,6,30,26,0.8667
20240531,6,30,22,0.7333
20240601,6,30,21,0.7
20240602,6,30,23,0.7667
20240603,6,30,23,0.7667
20240604,6,30,27,0.9
20240605,6,30,26,0.8667
20240606,6,30,24,0.8
20240607,6,30,26,0.8667
20240608,6,30,24,0.8
20240609,6,30,19,0.6333
20240610,6,30,22,0.7333
20240611,6,30,26,0.8667
20240612,6,30,25,0.8333
20240613,6,30,24,0.8
20240614,6,30,23,0.7667
20240615,6,30,21,0.7
20240616,6,30,19,0.6333
20240617,6,30,25,0.8333
20240618,6,30,23,0.7667
20240619,6,30,21,0.7
20240620,6,30,21,0.7
20240621,6,30,20,0.6667
20240622,6,30,16,0.5333
20240623,6,30,18,0.6
20240624,6,30,20,0.6667
20240625,6,30,21,0.7
20240626,6,30,20,0.6667
20240627,6,30,25,0.8333
20240628,6,30,22,0.7333
20240629,6,30,21,0.7
20240630,6,30,22,0.7333
20240701,6,30,27,0.9
20240702,6,30,27,0.9
20240703,6,30,25,0.8333
20240704,6,30,24,0.8
20240705,6,30,24,0.8
20240706,6,30,23,0.7667
20240707,6,30,24,0.8
20240708,6,30,26,0.8667
20240709,6,30,25,0.8333
20240710,6,30,26,0.8667
20240711,6,30,26,0.8667
20240712,6,30,25,0.8333
